tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
5m,F22_rs_fade|clock,0.993056,144,103,-30.21414797826434,0.86191076731657,-0.5267269326309862,0.2837465564738292,3,-40.21414797826434,-34.28846770792931,False,False
5m,F22_rs_fade|clock,0.986111,144,166,-39.306340459033486,0.8120891074171525,-0.8689169205493076,0.4573002754820937,3,-49.30634045903348,-40.38617509003525,False,False
5m,F23_atr_break|bars,0.998264,12,105,-4.389744871229992,0.9376117093707568,-0.23254773200074996,0.2892561983471074,4,-14.389744871229988,-5.239396860578098,False,False
5m,F23_atr_break|bars,0.996528,12,178,-4.997850119167749,0.9248568742146761,-0.4146071938647604,0.4903581267217631,1,-14.997850119167744,-5.744540865216914,False,False
5m,F23_atr_break|bars,0.993056,12,297,-13.905416215867954,0.804585964392152,-1.3526614474833492,0.8181818181818182,2,-23.905416215867948,-14.325157403757265,False,False
5m,F23_atr_break|bars,0.986111,12,518,-10.821953353565448,0.8426526883115698,-1.3292503314537572,1.4269972451790633,1,-20.821953353565444,-10.959184788728747,False,False
5m,F23_atr_break|clock,0.998264,144,87,-36.73717474449812,0.8136761030610172,-0.6777830902234366,0.2396694214876033,3,-46.73717474449812,-45.047450893508895,False,False
5m,F23_atr_break|clock,0.996528,144,141,47.411251026654135,1.3257982827905828,1.171339972536116,0.3884297520661157,5,37.41125102665412,37.14940922807828,False,False
5m,F23_atr_break|clock,0.993056,144,214,-13.591351997221405,0.92282785591719,-0.4163870857191834,0.5895316804407713,2,-23.59135199722141,-18.054163459176536,False,False
5m,F23_atr_break|clock,0.986111,144,319,-35.194723572548554,0.8007282722109137,-1.4559758470652362,0.8787878787878788,3,-45.19472357254856,-35.79432269738124,False,False
5m,F24_trend_pullback|bars,0.998264,12,65,37.47148209518709,2.489407187495845,2.9475880566475277,0.1790633608815427,6,27.471482095187103,35.99251255346891,False,False
5m,F24_trend_pullback|bars,0.996528,12,112,21.278444577164215,1.7489136253730122,2.31091651088757,0.3085399449035813,5,11.27844457716422,20.479054561813097,False,False
5m,F24_trend_pullback|bars,0.993056,12,178,-5.378113523005117,0.8752686308104786,-0.6931304269173225,0.4903581267217631,2,-15.378113523005108,-5.879250336867029,False,False
5m,F24_trend_pullback|bars,0.986111,12,302,-7.43059049693116,0.8242705424439142,-1.230703361822888,0.8319559228650137,2,-17.430590496931153,-7.675330978547466,False,False
5m,F24_trend_pullback|clock,0.998264,144,60,39.1767290688274,1.3214478051667753,0.7519766977674229,0.1652892561983471,4,29.176729068827395,21.030874179393837,False,False
5m,F24_trend_pullback|clock,0.996528,144,100,16.439165833869218,1.1210972445602783,0.38674595646367893,0.27548209366391185,4,6.439165833869215,6.7909099424072785,False,False
5m,F24_trend_pullback|clock,0.993056,144,144,-26.03661745990273,0.8240242357681091,-0.7906250419076725,0.39669421487603307,3,-36.03661745990272,-34.5145581131925,False,False
5m,F24_trend_pullback|clock,0.986111,144,217,0.18729559448194602,1.0013133751181997,0.006500716230971798,0.5977961432506887,2,-9.812704405518067,-3.905686467422637,False,False
5m,F25_basis_fade|bars,0.998264,8,184,-17.530388210247505,0.7780113542995835,-1.1223064733593955,0.5068870523415978,2,-27.530388210247505,-17.31887792988839,False,False
5m,F25_basis_fade|bars,0.996528,8,314,-10.764258863377691,0.8335490335533887,-1.1317312397020776,0.8650137741046832,1,-20.764258863377687,-10.687576776023942,False,False
5m,F25_basis_fade|bars,0.993056,8,571,-13.990161731960617,0.7693089546955999,-2.1576551178627974,1.5730027548209367,1,-23.99016173196061,-13.9114692413767,False,False
5m,F25_basis_fade|bars,0.986111,8,1094,-18.737123044704546,0.6715242375011108,-5.100405005062393,3.0137741046831956,0,-28.737123044704536,-18.677960237314576,False,False
5m,F25_basis_fade|clock,0.998264,96,117,143.36878185753423,2.478998470081072,2.981135874692704,0.32231404958677684,5,133.36878185753423,144.66515010861193,False,False
5m,F25_basis_fade|clock,0.996528,96,188,74.47312846003891,1.690229446684318,2.5141362598683386,0.5179063360881543,5,64.4731284600389,74.40203879770841,True,False
5m,F25_basis_fade|clock,0.993056,96,294,33.31033473826097,1.2856640762142755,1.4718042746186648,0.8099173553719008,3,23.310334738260966,35.04949908486284,False,False
5m,F25_basis_fade|clock,0.986111,96,452,-18.432095490197177,0.8707805128445395,-1.0344323322042672,1.2451790633608815,3,-28.432095490197177,-17.906999876703004,False,False
5m,F26_count_follow|bars,0.998264,12,329,-24.660738570184616,0.6431008185526825,-2.8739327147763385,0.90633608815427,1,-34.66073857018461,-24.67242411620903,False,False
5m,F26_count_follow|bars,0.996528,12,572,-11.2126639955158,0.8099145676125342,-1.695941783950803,1.5757575757575757,0,-21.2126639955158,-11.23156247995474,False,False
5m,F26_count_follow|bars,0.993056,12,982,-21.04358685265259,0.6644313815522931,-3.8788235064354812,2.7052341597796143,0,-31.043586852652588,-21.118329250755338,False,False
5m,F26_count_follow|bars,0.986111,12,1616,-22.134163620106037,0.6203147625011213,-6.304183164170787,4.451790633608815,0,-32.13416362010603,-22.129593312902127,False,False
5m,F26_count_follow|clock,0.998264,144,231,-29.275516213111175,0.8314370871086282,-1.0361389244600148,0.6363636363636364,2,-39.27551621311117,-28.334821135026406,False,False
5m,F26_count_follow|clock,0.996528,144,339,18.63389857294642,1.1307283336597715,0.8450632428841524,0.9338842975206612,5,8.633898572946423,18.690795657675313,False,False
5m,F26_count_follow|clock,0.993056,144,441,4.453931289172133,1.029937223977336,0.2165232085337508,1.2148760330578512,4,-5.546068710827869,3.401148148176779,False,False
5m,F26_count_follow|clock,0.986111,144,530,-22.392496238943874,0.862620264961094,-1.20312757307408,1.4600550964187329,2,-32.39249623894388,-21.430198000266156,False,False
5m,F27_toptrader_follow|bars,0.998264,12,65,-23.679652009301016,0.7349335929110155,-0.8516326626578835,0.1790633608815427,2,-33.67965200930102,-23.822747209371038,False,False
5m,F27_toptrader_follow|bars,0.996528,12,146,-14.920326749759166,0.797656751457685,-0.9120891272083815,0.4022038567493113,2,-24.920326749759163,-15.04851068696916,False,False
5m,F27_toptrader_follow|bars,0.993056,12,273,-24.464064423961272,0.6722481671739535,-2.1095463159834957,0.7520661157024794,2,-34.46406442396127,-24.578792625969303,False,False
5m,F27_toptrader_follow|bars,0.986111,12,519,-15.519487370659398,0.7650337228018746,-1.7910208247323112,1.4297520661157024,3,-25.5194873706594,-15.628369574507554,False,False
5m,F27_toptrader_follow|clock,0.998264,144,49,-9.213417364120941,0.9583979525204437,-0.10290251871062166,0.1349862258953168,2,-19.21341736412095,-19.494202793722003,False,False
5m,F27_toptrader_follow|clock,0.996528,144,85,61.78700713139875,1.4104104582156458,1.144622414596351,0.23415977961432508,5,51.78700713139877,59.38873838444163,False,False
5m,F27_toptrader_follow|clock,0.993056,144,141,71.10002017401989,1.4744663463044028,1.5541342802785432,0.3884297520661157,4,61.10002017401988,67.44812372549251,False,False
5m,F27_toptrader_follow|clock,0.986111,144,227,30.611144720334487,1.1969158935264563,0.9405474318124246,0.6253443526170799,4,20.61114472033448,29.26968240052206,False,False
5m,F28_crowd_fade|bars,0.998264,12,103,-0.4753630689346256,0.991946412167794,-0.03221138933196332,0.2837465564738292,2,-10.475363068934621,-1.6317756939431174,False,False
5m,F28_crowd_fade|bars,0.996528,12,143,4.82132443020898,1.0928353219587414,0.4446643494803488,0.3939393939393939,3,-5.178675569791018,4.059315946185211,False,False
5m,F28_crowd_fade|bars,0.993056,12,223,-8.05589061782946,0.862369910213243,-1.0044802029138578,0.6143250688705234,3,-18.05589061782945,-8.565222338970184,False,False
5m,F28_crowd_fade|bars,0.986111,12,360,-1.6901585801959111,0.9672867985110944,-0.248353134193508,0.9917355371900827,4,-11.690158580195908,-2.0909445704668292,False,False
5m,F28_crowd_fade|clock,0.998264,144,21,29.445773989135454,1.1976655052614094,0.25132452942166195,0.05785123966942149,2,19.445773989135446,26.028228779874464,False,False
5m,F28_crowd_fade|clock,0.996528,144,24,57.28916637834679,1.5053506575990616,0.5921990841211643,0.06611570247933884,3,47.2891663783468,58.351855137225094,False,False
5m,F28_crowd_fade|clock,0.993056,144,42,2.8568922232461706,1.0201493291578088,0.06039386700068348,0.11570247933884298,3,-7.143107776753834,-3.466752280969499,False,False
5m,F28_crowd_fade|clock,0.986111,144,60,11.263338797976248,1.0773959745608541,0.1950522303823742,0.1652892561983471,4,1.2633387979762398,10.138293157998408,False,False
