tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
15m,F22_rs_fade|clock,0.979167,48,124,-100.28863531825209,0.5532060414269292,-2.325673794854576,0.3415977961432507,1,-110.28863531825209,-105.0570747920791,False,False
15m,F22_rs_fade|clock,0.958333,48,202,-13.715419961672485,0.9265940159638179,-0.3595783254974671,0.5564738292011019,3,-23.715419961672474,-15.093722717594686,False,False
15m,F23_atr_break|bars,0.994792,12,88,-7.702213390835853,0.9404342084726255,-0.18889349536010713,0.24242424242424243,1,-17.702213390835855,-10.276476333277952,False,False
15m,F23_atr_break|bars,0.989583,12,159,9.47477846343608,1.088465384382023,0.3351153920993207,0.4380165289256198,3,-0.5252215365639158,8.347504760269327,False,False
15m,F23_atr_break|bars,0.979167,12,264,-10.04412983002438,0.9078452034637258,-0.5371222576354908,0.7272727272727273,1,-20.044129830024378,-11.857631667091301,False,False
15m,F23_atr_break|bars,0.958333,12,448,-22.701452674700235,0.7887521611408326,-1.8659419120365481,1.234159779614325,1,-32.701452674700235,-23.53940727322764,False,False
15m,F23_atr_break|clock,0.994792,48,71,13.945551747606338,1.0724851366297492,0.20735709656506557,0.19559228650137742,4,3.9455517476063386,2.0936796836582388,False,False
15m,F23_atr_break|clock,0.989583,48,127,-5.028826699860488,0.9741859723406141,-0.10968253924108089,0.349862258953168,3,-15.028826699860499,-6.762884746058877,False,False
15m,F23_atr_break|clock,0.979167,48,191,1.7426180377711424,1.0102257980585654,0.05088980915735374,0.5261707988980716,3,-8.257381962228864,-6.584276211350745,False,False
15m,F23_atr_break|clock,0.958333,48,288,-29.47181553015588,0.8271721103033338,-1.1067660692182506,0.7933884297520661,1,-39.47181553015587,-33.805724495588876,False,False
15m,F24_trend_pullback|bars,0.994792,12,55,-45.140805083869154,0.48951879252517577,-1.974927966887465,0.15151515151515152,1,-55.14080508386915,-47.06723876090523,False,False
15m,F24_trend_pullback|bars,0.989583,12,95,-29.492391508372087,0.632538174987328,-1.7123682696896445,0.26170798898071623,1,-39.49239150837209,-31.50901798319618,False,False
15m,F24_trend_pullback|bars,0.979167,12,145,-20.28932254828381,0.7271621385366607,-1.400769705408813,0.39944903581267216,1,-30.289322548283803,-22.4200662877662,False,False
15m,F24_trend_pullback|bars,0.958333,12,243,-21.131394147817776,0.7102693518127078,-1.9129575160878582,0.6694214876033058,1,-31.131394147817776,-23.041938239668323,False,False
15m,F24_trend_pullback|clock,0.994792,48,51,-69.2553356579489,0.6239681795220389,-1.3860883371720933,0.14049586776859505,1,-79.2553356579489,-80.22736367071516,False,False
15m,F24_trend_pullback|clock,0.989583,48,85,1.2817397811850764,1.0089085664918125,0.03261108901242573,0.23415977961432508,4,-8.718260218814926,-10.291495132354983,False,False
15m,F24_trend_pullback|clock,0.979167,48,121,9.494377743237573,1.0647090020811678,0.26753468076398346,0.3333333333333333,2,-0.5056222567624299,-3.784539976214965,False,False
15m,F24_trend_pullback|clock,0.958333,48,178,-11.256473410735438,0.9285486475400592,-0.3580209603875929,0.4903581267217631,2,-21.256473410735442,-18.865240470539693,False,False
15m,F25_basis_fade|bars,0.994792,8,173,-2.6488695115852696,0.9706080355907316,-0.1376586135635501,0.4765840220385675,1,-12.648869511585268,-2.7395898225200703,False,False
15m,F25_basis_fade|bars,0.989583,8,314,-12.695636562315544,0.847641467837841,-1.1423251119063718,0.8650137741046832,1,-22.69563656231554,-12.798251960119291,False,False
15m,F25_basis_fade|bars,0.979167,8,565,-8.821875480401948,0.8833486124192129,-0.996322876358802,1.556473829201102,2,-18.821875480401943,-8.194304188558043,False,False
15m,F25_basis_fade|bars,0.958333,8,959,-14.519275658693767,0.8071710971756915,-2.2919401212158914,2.6418732782369148,1,-24.51927565869376,-13.985585809952353,False,False
15m,F25_basis_fade|clock,0.994792,32,141,4.179712297394422,1.027989021899149,0.12220742054750977,0.3884297520661157,2,-5.8202877026055715,5.944121966084085,False,False
15m,F25_basis_fade|clock,0.989583,32,224,-8.158793683121253,0.9448841006427173,-0.3421054264324544,0.6170798898071626,3,-18.158793683121257,-8.16255845637085,False,False
15m,F25_basis_fade|clock,0.979167,32,370,-8.862861671331563,0.9328187194719431,-0.5211770548481317,1.019283746556474,3,-18.86286167133157,-6.101121246062123,False,False
15m,F25_basis_fade|clock,0.958333,32,525,-12.249332787045493,0.9130948687839933,-0.7517425414285481,1.4462809917355373,2,-22.2493327870455,-9.20856593679779,False,False
15m,F26_count_follow|bars,0.994792,12,285,-22.747760722991735,0.7761050615212357,-1.5616813027176166,0.7851239669421488,0,-32.747760722991735,-23.080078037946564,False,False
15m,F26_count_follow|bars,0.989583,12,454,-7.872343848131092,0.9136475333396845,-0.7056660084617985,1.2506887052341598,1,-17.872343848131088,-8.009719927615475,False,False
15m,F26_count_follow|bars,0.979167,12,735,-8.567333491982959,0.8984045967922331,-1.0468545829270455,2.024793388429752,2,-18.567333491982957,-8.793792872748767,False,False
15m,F26_count_follow|bars,0.958333,12,1059,-21.880693531241917,0.7502385977727667,-3.185724529421385,2.9173553719008263,0,-31.88069353124191,-21.972312315410544,False,False
15m,F26_count_follow|clock,0.994792,48,224,-11.09605595140115,0.9352795828393198,-0.3708252888926849,0.6170798898071626,3,-21.096055951401148,-13.387129434942153,False,False
15m,F26_count_follow|clock,0.989583,48,321,10.502868602332457,1.0681029356398732,0.42405694868461463,0.8842975206611571,4,0.5028686023324508,10.422736505470928,False,False
15m,F26_count_follow|clock,0.979167,48,426,18.513706167569644,1.1251450717469564,0.9080451756077257,1.1735537190082646,5,8.513706167569644,19.112110222495854,False,False
15m,F26_count_follow|clock,0.958333,48,518,-6.512000229602942,0.9570083242013026,-0.3475485218120157,1.4269972451790633,3,-16.512000229602943,-5.970659758090445,False,False
15m,F27_toptrader_follow|bars,0.994792,12,72,-74.9809006913219,0.4342625909199414,-2.687385888794138,0.19834710743801653,1,-84.98090069132193,-74.05164226658015,False,False
15m,F27_toptrader_follow|bars,0.989583,12,145,-28.027679512705184,0.7325489808346968,-1.2436029181531083,0.39944903581267216,2,-38.02767951270518,-27.8040979636603,False,False
15m,F27_toptrader_follow|bars,0.979167,12,296,-29.13074885268127,0.7043728379241929,-1.8955261022486887,0.8154269972451791,2,-39.13074885268128,-29.185594415817423,False,False
15m,F27_toptrader_follow|bars,0.958333,12,507,-38.15779228619771,0.6435838976691641,-3.421285136143455,1.396694214876033,1,-48.157792286197704,-37.88226764703026,False,False
15m,F27_toptrader_follow|clock,0.994792,48,54,52.63963280928601,1.3124278767671607,0.72151423327446,0.1487603305785124,3,42.63963280928603,54.00865004480594,False,False
15m,F27_toptrader_follow|clock,0.989583,48,100,62.59728955534137,1.4214688110579463,1.3000247529107367,0.27548209366391185,6,52.597289555341376,58.85114233365105,False,False
15m,F27_toptrader_follow|clock,0.979167,48,178,16.610340011339556,1.1069321129035423,0.503674026842387,0.4903581267217631,3,6.610340011339559,10.672828818345536,False,False
15m,F27_toptrader_follow|clock,0.958333,48,268,-26.24941672214824,0.8447160641591437,-1.0307005573870636,0.7382920110192838,1,-36.24941672214824,-25.12117573911136,False,False
15m,F28_crowd_fade|bars,0.994792,12,84,31.929533012094684,1.5035802296641614,1.150565144999831,0.23140495867768596,4,21.929533012094684,29.298452590747377,False,False
15m,F28_crowd_fade|bars,0.989583,12,122,7.5716424846077794,1.1123996019345443,0.3901888903265467,0.33608815426997246,4,-2.4283575153922157,5.306949145081045,False,False
15m,F28_crowd_fade|bars,0.979167,12,193,-3.2001688636345698,0.9584099001020945,-0.1593345283467525,0.5316804407713499,3,-13.200168863634566,-4.537346833327977,False,False
15m,F28_crowd_fade|bars,0.958333,12,306,-8.317461090282027,0.892371611151297,-0.647272828156354,0.8429752066115702,1,-18.317461090282023,-9.527988191834917,False,False
15m,F28_crowd_fade|clock,0.994792,48,37,118.32432460687878,2.3265000873368527,1.805113230831485,0.10192837465564739,5,108.32432460687878,110.28599771644036,False,False
15m,F28_crowd_fade|clock,0.989583,48,47,31.319096979475002,1.2398334105909425,0.4687039957356071,0.12947658402203857,4,21.319096979474992,24.976724931804018,False,False
15m,F28_crowd_fade|clock,0.979167,48,72,11.062284289817297,1.078486867742201,0.23311707056335573,0.19834710743801653,2,1.0622842898172886,6.8686031793549365,False,False
15m,F28_crowd_fade|clock,0.958333,48,111,13.22116240521168,1.0964332277875446,0.37387682585472964,0.30578512396694213,4,3.221162405211674,9.283933037690463,False,False
