tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
30m,F22_rs_fade|clock,0.989583,24,47,-57.16553223612337,0.7638250380599582,-0.8924396938587644,0.12947658402203857,4,-67.16553223612338,-59.90265891138674,False,False
30m,F22_rs_fade|clock,0.979167,24,76,-47.04489494078324,0.7970309948815988,-0.7670444174785694,0.209366391184573,2,-57.04489494078326,-46.53214124677491,False,False
30m,F22_rs_fade|clock,0.958333,24,139,-39.54896918084234,0.7976802396466334,-0.98490816549755,0.38292011019283745,1,-49.54896918084234,-39.75020326198985,False,False
30m,F22_rs_fade|clock,0.916667,24,253,-16.178742106239387,0.9112493517312236,-0.4950866444060826,0.696969696969697,2,-26.17874210623939,-14.170127328051052,False,False
30m,F23_atr_break|bars,0.989583,12,69,6.14402130939688,1.0393229185659842,0.10971719617914678,0.19008264462809918,3,-3.855978690603124,3.533713787194585,False,False
30m,F23_atr_break|bars,0.979167,12,130,19.596939489787946,1.159515488897805,0.5678535283737415,0.3581267217630854,3,9.596939489787946,17.14396961518404,False,False
30m,F23_atr_break|bars,0.958333,12,230,-2.768642754797871,0.9786818650309442,-0.10721909838330906,0.6336088154269972,4,-12.768642754797874,-1.2031256775903008,False,False
30m,F23_atr_break|bars,0.916667,12,405,-9.142191917717357,0.9253080586339141,-0.5136653117462713,1.115702479338843,2,-19.142191917717355,-8.985619435451584,False,False
30m,F23_atr_break|clock,0.989583,24,57,-25.631102830406196,0.8861693164212063,-0.34310117106799237,0.15702479338842976,3,-35.63110283040619,-31.360006003774725,False,False
30m,F23_atr_break|clock,0.979167,24,106,24.27820443532559,1.1562532347268046,0.531684881872587,0.29201101928374656,4,14.278204435325591,22.02272555302006,False,False
30m,F23_atr_break|clock,0.958333,24,178,10.581741517065959,1.061464551863207,0.3113471481982505,0.4903581267217631,3,0.5817415170659558,12.61918344075806,False,False
30m,F23_atr_break|clock,0.916667,24,285,-10.149645205272241,0.9393838970967798,-0.3746457543707093,0.7851239669421488,3,-20.149645205272236,-14.319092113302618,False,False
30m,F24_trend_pullback|bars,0.989583,12,49,83.87264373969928,1.8945235823452493,1.4206906828126686,0.1349862258953168,4,73.87264373969927,82.87718510403019,False,False
30m,F24_trend_pullback|bars,0.979167,12,81,40.20332673007613,1.418699601751526,0.9991314756690473,0.2231404958677686,3,30.203326730076125,39.185330098921526,False,False
30m,F24_trend_pullback|bars,0.958333,12,135,-21.152225638836754,0.8042241048372187,-0.8827709603133512,0.371900826446281,2,-31.152225638836754,-23.655771190940193,False,False
30m,F24_trend_pullback|bars,0.916667,12,207,-38.84163288886929,0.6721007805209148,-2.0048655371087793,0.5702479338842975,2,-48.84163288886928,-40.77327732540061,False,False
30m,F24_trend_pullback|clock,0.989583,24,48,83.54316076185572,1.738044871734397,1.2531821537112313,0.1322314049586777,5,73.54316076185575,79.26816644609613,False,False
30m,F24_trend_pullback|clock,0.979167,24,76,20.203907842662066,1.134715449977626,0.39414649902865767,0.209366391184573,2,10.203907842662066,19.019484407634756,False,False
30m,F24_trend_pullback|clock,0.958333,24,117,-39.334361777795294,0.7705918076567382,-1.0333734742610587,0.32231404958677684,1,-49.33436177779527,-44.22533399336961,False,False
30m,F24_trend_pullback|clock,0.916667,24,167,-38.376848628755795,0.7708509279289446,-1.2308777579217411,0.46005509641873277,1,-48.3768486287558,-43.701277709366195,False,False
30m,F25_basis_fade|bars,0.989583,8,159,-10.204225687688565,0.916816853601603,-0.4494284231681744,0.4380165289256198,2,-20.204225687688563,-10.729626575678465,False,False
30m,F25_basis_fade|bars,0.979167,8,289,-4.01050499700926,0.9640686107280418,-0.2272904371588727,0.7961432506887053,3,-14.010504997009255,-2.542044652424613,False,False
30m,F25_basis_fade|bars,0.958333,8,495,-15.225280793389047,0.8541769405813522,-1.106872847483741,1.3636363636363635,1,-25.225280793389043,-13.591056049344996,False,False
30m,F25_basis_fade|bars,0.916667,8,831,-16.545817586057,0.8272293454683579,-1.6050213426690616,2.2892561983471076,2,-26.545817586057,-16.128536677302588,False,False
30m,F25_basis_fade|clock,0.989583,16,137,71.46920039727797,1.5492523101483444,1.565988897000046,0.3774104683195592,3,61.469200397277966,70.55680737285093,False,False
30m,F25_basis_fade|clock,0.979167,16,237,15.499405875738796,1.1096860782517854,0.5769386564566503,0.6528925619834711,3,5.499405875738791,18.364623975872565,False,False
30m,F25_basis_fade|clock,0.958333,16,368,-4.670179642854243,0.9643391166724445,-0.25899721080560356,1.0137741046831956,2,-14.670179642854249,-1.1579871990873105,False,False
30m,F25_basis_fade|clock,0.916667,16,575,-9.089734970389507,0.9291008162938642,-0.6846472444204701,1.584022038567493,3,-19.08973497038951,-9.623530586023858,False,False
30m,F26_count_follow|bars,0.989583,12,231,10.484505095839422,1.0843787329879466,0.40227773981913145,0.6363636363636364,2,0.4845050958394208,7.86464109757296,False,False
30m,F26_count_follow|bars,0.979167,12,372,3.9384761405197546,1.0348661973848354,0.22874040473551233,1.024793388429752,4,-6.06152385948025,3.294510289485188,False,False
30m,F26_count_follow|bars,0.958333,12,556,-7.469881504709229,0.9355268584759977,-0.545611926464447,1.5316804407713498,2,-17.46988150470923,-7.900507420353046,False,False
30m,F26_count_follow|bars,0.916667,12,744,-28.32615059786011,0.7700450837592989,-2.584824076972836,2.049586776859504,2,-38.3261505978601,-27.29555216892253,False,False
30m,F26_count_follow|clock,0.989583,24,203,20.844651382283036,1.120400589375528,0.5963331003862598,0.559228650137741,4,10.844651382283036,17.079863179243027,False,False
30m,F26_count_follow|clock,0.979167,24,305,14.887930519139724,1.0988264418481524,0.5976480744261179,0.8402203856749312,4,4.8879305191397195,13.706132130132337,False,False
30m,F26_count_follow|clock,0.958333,24,417,4.567224831319196,1.0297989839109678,0.2078444865360534,1.1487603305785123,4,-5.432775168680803,4.206880646266161,False,False
30m,F26_count_follow|clock,0.916667,24,494,-7.2599352142777605,0.95143407774413,-0.38987374325467505,1.3608815426997245,3,-17.259935214277757,-6.70149517555272,False,False
30m,F27_toptrader_follow|bars,0.989583,12,78,-21.692040495548483,0.8297825620554566,-0.5446953857308421,0.21487603305785125,2,-31.692040495548493,-19.017900677550937,False,False
30m,F27_toptrader_follow|bars,0.979167,12,143,-10.585530940002736,0.9072943844892478,-0.3829596278969899,0.3939393939393939,2,-20.585530940002737,-8.399677474710229,False,False
30m,F27_toptrader_follow|bars,0.958333,12,252,-28.393039405722078,0.7813738483721042,-1.4058487488218854,0.6942148760330579,3,-38.39303940572208,-28.694450024472832,False,False
30m,F27_toptrader_follow|bars,0.916667,12,440,-20.126100321348943,0.8334636787030081,-1.361653487118481,1.2121212121212122,1,-30.126100321348943,-20.100456982785417,False,False
30m,F27_toptrader_follow|clock,0.989583,24,67,-4.554205953710496,0.9700182818905887,-0.08785409694621325,0.18457300275482094,3,-14.5542059537105,1.7647627369883745,False,False
30m,F27_toptrader_follow|clock,0.979167,24,113,8.63036548884257,1.0585211079730525,0.20625789116997803,0.31129476584022037,4,-1.3696345111574286,14.929671050924057,False,False
30m,F27_toptrader_follow|clock,0.958333,24,194,11.100703458460595,1.074169843814969,0.35914070796726855,0.5344352617079889,4,1.1007034584605904,10.830412153078717,False,False
30m,F27_toptrader_follow|clock,0.916667,24,308,-27.07848327847635,0.8452689020125974,-1.1105112548945892,0.8484848484848485,2,-37.07848327847635,-27.390769898137133,False,False
30m,F28_crowd_fade|bars,0.989583,12,70,18.864684093371157,1.196493793450579,0.395178787329689,0.1928374655647383,4,8.864684093371158,19.95124465151454,False,False
30m,F28_crowd_fade|bars,0.979167,12,113,21.023752464768016,1.2470761203253076,0.6584113175893417,0.31129476584022037,4,11.02375246476802,22.679305278183932,False,False
30m,F28_crowd_fade|bars,0.958333,12,175,-0.6135680100919217,0.9940616799961717,-0.024734000352053493,0.4820936639118457,3,-10.613568010091923,-0.23137555674350205,False,False
30m,F28_crowd_fade|bars,0.916667,12,290,-11.476544921369479,0.8950437853443579,-0.737567579576652,0.7988980716253443,2,-21.47654492136948,-12.63073512200297,False,False
30m,F28_crowd_fade|clock,0.989583,24,43,-20.900185562937192,0.8811770885522752,-0.29547924548369114,0.1184573002754821,2,-30.900185562937185,-16.186795257485677,False,False
30m,F28_crowd_fade|clock,0.979167,24,72,7.296032745678105,1.0524105040902227,0.15710259683527417,0.19834710743801653,3,-2.703967254321903,11.702133596773452,False,False
30m,F28_crowd_fade|clock,0.958333,24,108,-16.65992755429009,0.888472060380714,-0.44505626438540036,0.2975206611570248,3,-26.659927554290093,-16.320273193239267,False,False
30m,F28_crowd_fade|clock,0.916667,24,175,3.4056072854960133,1.024971655954507,0.11807373343445689,0.4820936639118457,5,-6.594392714503992,0.6428536288675584,False,False
