tf,family,q,hold_bars,n,mean_bp,pf,t,per_day,folds_pos,mean15_bp,adj_bp,pass_rel,pass_std
1m,F21_rs_follow|bars,0.999306,12,133,-46.48831877294975,0.458287464594312,-3.3827526792401907,0.36639118457300274,0,-56.488318772949725,-46.52918548471796,False,False
1m,F21_rs_follow|bars,0.998611,12,236,-36.59955383007128,0.5136217235353417,-4.0752099268732405,0.650137741046832,0,-46.59955383007127,-36.70713249387163,False,False
1m,F21_rs_follow|bars,0.997222,12,464,-38.01153396607803,0.4490350851921354,-7.410359498132206,1.278236914600551,0,-48.01153396607803,-38.09384671136637,False,False
1m,F21_rs_follow|clock,0.999653,720,35,7.461208286918916,1.02916259128543,0.06484070925701003,0.09641873278236915,3,-2.5387917130810926,2.4083966413799276,False,False
1m,F21_rs_follow|clock,0.999306,720,50,32.677703699269735,1.1594829496355241,0.38865579364433256,0.13774104683195593,3,22.677703699269728,30.93975758996949,False,False
1m,F21_rs_follow|clock,0.998611,720,80,-30.11360850756872,0.8683689964769549,-0.4687808425752342,0.22038567493112948,3,-40.11360850756872,-36.78906379975792,False,False
1m,F21_rs_follow|clock,0.997222,720,140,-77.79710512778173,0.6841373380625932,-1.5920201787359651,0.3856749311294766,2,-87.79710512778173,-80.91424172196554,False,False
1m,F22_rs_fade|bars,0.999653,12,74,22.9016970193993,1.4101291405940366,1.2906345756232878,0.20385674931129477,4,12.901697019399306,23.00130833793437,False,False
1m,F22_rs_fade|bars,0.999306,12,133,6.4883187729497145,1.116551332810006,0.41229367105039044,0.36639118457300274,4,-3.511681227050274,6.52918548471794,False,False
1m,F22_rs_fade|bars,0.998611,12,236,-3.4004461699287436,0.9392777605109942,-0.31685333950177114,0.650137741046832,3,-13.400446169928738,-3.2928675061283847,False,False
1m,F22_rs_fade|bars,0.997222,12,464,-1.9884660339219922,0.9582865195150986,-0.32510917490574204,1.278236914600551,2,-11.988466033921988,-1.906153288633643,False,False
1m,F22_rs_fade|clock,0.999653,720,35,-47.46120828691894,0.8321373717908928,-0.4116816899866231,0.09641873278236915,3,-57.46120828691895,-42.40839664137995,False,False
1m,F22_rs_fade|clock,0.999306,720,50,-72.67770369926976,0.7187128583546524,-0.8583833159998194,0.13774104683195593,3,-82.67770369926976,-70.9397575899695,False,False
1m,F22_rs_fade|clock,0.998611,720,80,-9.88639149243129,0.9542800389460249,-0.1533446917405084,0.22038567493112948,3,-19.886391492431294,-3.2109362002421054,False,False
1m,F22_rs_fade|clock,0.997222,720,140,37.797105127781705,1.2037389613362453,0.770624882802013,0.3856749311294766,4,27.797105127781702,40.9142417219655,False,False
1m,F23_atr_break|bars,0.999653,12,118,-58.898567786492855,0.30162526342517965,-4.218892458519691,0.325068870523416,0,-68.89856778649285,-58.96605671875223,False,False
1m,F23_atr_break|bars,0.999306,12,202,-36.58003804840141,0.44975401916905183,-3.6614380983819426,0.5564738292011019,0,-46.580038048401406,-36.708344234855225,False,False
1m,F23_atr_break|bars,0.998611,12,360,-37.823801463046756,0.37808915536288934,-6.005369496957637,0.9917355371900827,1,-47.82380146304675,-37.84539920406771,False,False
1m,F23_atr_break|bars,0.997222,12,640,-28.181535576779265,0.44206676435355,-6.195219922977029,1.7630853994490359,0,-38.18153557677925,-28.187706471076748,False,False
1m,F23_atr_break|clock,0.999653,720,95,-63.50443794857872,0.6986893577368178,-1.231926351445216,0.26170798898071623,1,-73.50443794857873,-67.14466076221471,False,False
1m,F23_atr_break|clock,0.999306,720,145,-18.918933986372547,0.8878178561536059,-0.5034806708722585,0.39944903581267216,3,-28.918933986372554,-28.150311119597852,False,False
1m,F23_atr_break|clock,0.998611,720,223,-50.772738780262344,0.7244761137583975,-1.7149159898606092,0.6143250688705234,2,-60.77273878026234,-54.28905929308208,False,False
1m,F23_atr_break|clock,0.997222,720,323,-14.294826047200655,0.9121276056638447,-0.5625648370562253,0.8898071625344353,2,-24.29482604720065,-13.851396775208764,False,False
1m,F24_trend_pullback|bars,0.999653,12,57,-15.789726768361028,0.3831004589476828,-2.63450173634795,0.15702479338842976,0,-25.789726768361028,-15.756993964753683,False,False
1m,F24_trend_pullback|bars,0.999306,12,103,-17.378052544789483,0.41529304385598637,-3.0389457334846255,0.2837465564738292,0,-27.378052544789472,-17.40198835336731,False,False
1m,F24_trend_pullback|bars,0.998611,12,202,-16.89327638244175,0.4143146354867461,-3.9656640722992855,0.5564738292011019,0,-26.893276382441744,-16.88458980630783,False,False
1m,F24_trend_pullback|bars,0.997222,12,389,-17.640469100977825,0.4059347641007736,-5.677720265164655,1.0716253443526171,0,-27.640469100977825,-17.649615727393414,False,False
1m,F24_trend_pullback|clock,0.999653,720,52,-38.44412430279133,0.7761561338738847,-0.7183715416911683,0.14325068870523416,2,-48.44412430279134,-33.423832456065014,False,False
1m,F24_trend_pullback|clock,0.999306,720,85,-39.64903981615422,0.7643801754400139,-1.017199082656239,0.23415977961432508,2,-49.64903981615422,-36.7144700124377,False,False
1m,F24_trend_pullback|clock,0.998611,720,154,-34.39454265021211,0.8043066488287748,-0.98880570187799,0.42424242424242425,2,-44.3945426502121,-30.834291488157103,False,False
1m,F24_trend_pullback|clock,0.997222,720,244,-1.7051274446285127,0.9880805495709906,-0.06775170931833127,0.6721763085399449,3,-11.705127444628511,-2.875316778446939,False,False
1m,F25_basis_fade|bars,0.999653,8,200,-8.908395786269649,0.8149794674450993,-0.75791408065152,0.5509641873278237,3,-18.908395786269644,-8.863281739165393,False,False
1m,F25_basis_fade|bars,0.999306,8,366,-11.032045193481201,0.7430963625863588,-1.472817779615986,1.0082644628099173,2,-21.032045193481196,-11.009845430575835,False,False
1m,F25_basis_fade|bars,0.998611,8,696,-11.884999069164436,0.7065821409047452,-2.840037688169664,1.9173553719008265,2,-21.884999069164426,-11.864671029332627,False,False
1m,F25_basis_fade|bars,0.997222,8,1289,-15.06263936804169,0.5977077364894126,-5.563916365565815,3.5509641873278235,0,-25.06263936804168,-15.048611764940365,False,False
1m,F25_basis_fade|clock,0.999653,480,111,66.00630808281535,1.5209803027060946,1.6029658656143952,0.30578512396694213,6,56.006308082815345,69.16194345270853,False,False
1m,F25_basis_fade|clock,0.999306,480,175,29.791184544890154,1.2122702160663987,0.9097760148971918,0.4820936639118457,5,19.791184544890143,31.986405240324128,False,False
1m,F25_basis_fade|clock,0.998611,480,284,-25.695855848578947,0.8305389784418583,-1.0855486912250647,0.7823691460055097,2,-35.69585584857896,-22.246814408146722,False,False
1m,F25_basis_fade|clock,0.997222,480,414,3.0794969925971807,1.0230569316031686,0.1756520327516924,1.140495867768595,4,-6.920503007402817,4.334665427582044,False,False
1m,F26_count_follow|bars,0.999653,12,357,-28.21576446577555,0.3753737126088526,-5.850148126605601,0.9834710743801653,0,-38.21576446577555,-28.235158784166426,False,False
1m,F26_count_follow|bars,0.999306,12,693,-25.759329547161137,0.4017775776940504,-7.2560758619507375,1.9090909090909092,0,-35.75932954716114,-25.77328337740778,False,False
1m,F26_count_follow|bars,0.998611,12,1279,-24.35707830703791,0.39842677310188307,-10.340630601209067,3.5234159779614327,0,-34.3570783070379,-24.367585047149632,False,False
1m,F26_count_follow|bars,0.997222,12,2306,-22.3509730596175,0.3987206746136509,-14.607660738362334,6.352617079889807,0,-32.350973059617495,-22.36961073195156,False,False
1m,F26_count_follow|clock,0.999653,720,232,-8.053336545204022,0.9443327803785382,-0.3116246219069163,0.6391184573002755,3,-18.053336545204026,-9.080885665914069,False,False
1m,F26_count_follow|clock,0.999306,720,333,2.7154457192677044,1.0190057913926227,0.12311386548559392,0.9173553719008265,2,-7.284554280732296,2.203474915544294,False,False
1m,F26_count_follow|clock,0.998611,720,446,-34.764975241253474,0.7897284934265365,-1.7753577623283023,1.2286501377410468,2,-44.764975241253474,-34.27080868661576,False,False
1m,F26_count_follow|clock,0.997222,720,536,-11.531822155260983,0.9253201723008352,-0.6293213566866983,1.4765840220385675,2,-21.531822155260983,-15.585315977662017,False,False
1m,F27_toptrader_follow|bars,0.999653,12,45,-4.579392729193863,0.9287054628879831,-0.1646490414117284,0.12396694214876033,2,-14.579392729193854,-4.614702161898144,False,False
1m,F27_toptrader_follow|bars,0.999306,12,103,-24.005949912252813,0.6530014119713525,-1.0962098488823815,0.2837465564738292,1,-34.0059499122528,-24.013286428565465,False,False
1m,F27_toptrader_follow|bars,0.998611,12,216,0.0427263012812425,1.0008489665285527,0.0031668959007421682,0.5950413223140496,3,-9.957273698718755,0.04872710540775841,False,False
1m,F27_toptrader_follow|bars,0.997222,12,455,-7.810295409770517,0.8302115246792647,-1.005814050733056,1.2534435261707988,2,-17.810295409770514,-7.83405128343107,False,False
1m,F27_toptrader_follow|clock,0.999653,720,32,107.87903333040255,1.6731849767595157,1.0983639346645566,0.0881542699724518,4,97.87903333040256,88.81648217346087,False,False
1m,F27_toptrader_follow|clock,0.999306,720,70,119.65137481557456,1.8914322348201713,1.8683411482592036,0.1928374655647383,5,109.65137481557456,109.81626117612159,False,False
1m,F27_toptrader_follow|clock,0.998611,720,128,105.45900420076754,1.9284641102576938,2.7207851844592112,0.3526170798898072,5,95.45900420076754,100.05814238526777,False,False
1m,F27_toptrader_follow|clock,0.997222,720,195,68.91050306587543,1.5301065978653443,2.133795274503483,0.5371900826446281,4,58.91050306587544,63.84977447450091,True,False
1m,F28_crowd_fade|bars,0.999653,12,87,-13.103186916761688,0.6826713084658137,-1.691612853442054,0.2396694214876033,2,-23.103186916761683,-13.266334236747579,False,False
1m,F28_crowd_fade|bars,0.999306,12,138,-14.574310137338786,0.6211728815444362,-2.8234195898593883,0.38016528925619836,0,-24.574310137338777,-14.747688426821789,False,False
1m,F28_crowd_fade|bars,0.998611,12,185,-17.04183246342624,0.5553998364954431,-2.7772885130600566,0.509641873278237,0,-27.041832463426235,-17.221417895001466,False,False
1m,F28_crowd_fade|bars,0.997222,12,307,-14.17591847917803,0.6177396455305327,-3.6405756406007375,0.8457300275482094,1,-24.175918479178026,-14.372175243848533,False,False
1m,F28_crowd_fade|clock,0.999653,720,13,77.95097317298213,1.9540840994634616,0.9269882347759199,0.03581267217630854,5,67.95097317298212,67.70192491312862,False,False
1m,F28_crowd_fade|clock,0.999306,720,16,48.39568801048035,1.5034150188682205,0.6424984432346399,0.0440771349862259,4,38.395688010480356,39.43352744120811,False,False
1m,F28_crowd_fade|clock,0.998611,720,20,28.114975925547853,1.23884638684977,0.3618297736461737,0.05509641873278237,5,18.11497592554785,20.17322783542979,False,False
1m,F28_crowd_fade|clock,0.997222,720,25,28.570704379520325,1.223531014878141,0.377269356092266,0.06887052341597796,4,18.57070437952033,16.090067840647347,False,False
