fw,id,name,tr_n,tr_pf,tr_mean,tr_t,va_n,va_pf,va_mean,va_t,tr_pd,va_pd,std,rel,tr_only_rel
engine200,664,DualSq+Taker Variant 664,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,665,DualSq+Taker Variant 665,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,666,Deriv Conf oi<-3% fr>2bp H=18,1,999.0,17.38,17378111753.3,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,667,Deriv Conf oi<-3% fr>2bp H=24,1,0.0,-169.51,-169511350205.45,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,668,Deriv Conf oi<-3% fr>2bp H=36,1,0.0,-750.3,-750303964916.19,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,669,Deriv Conf oi<-3% fr>4bp H=18,1,999.0,17.38,17378111753.3,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,670,Deriv Conf oi<-3% fr>4bp H=24,1,0.0,-169.51,-169511350205.45,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,671,Deriv Conf oi<-3% fr>4bp H=36,1,0.0,-750.3,-750303964916.19,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,672,Deriv Conf oi<-5% fr>2bp H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,673,Deriv Conf oi<-5% fr>2bp H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,674,Deriv Conf oi<-5% fr>2bp H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,675,Deriv Conf oi<-5% fr>4bp H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,676,Deriv Conf oi<-5% fr>4bp H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,677,Deriv Conf oi<-5% fr>4bp H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,678,Deriv Conf oi<-8% fr>2bp H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,679,Deriv Conf oi<-8% fr>2bp H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,680,Deriv Conf oi<-8% fr>2bp H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,681,Liq Flush+TakerAbs oi<-12% tr>55% H=12,1,999.0,1863.8,1863802976525.04,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,682,Liq Flush+TakerAbs oi<-12% tr>55% H=18,1,999.0,2480.0,2480000167900.41,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,683,Liq Flush+TakerAbs oi<-12% tr>60% H=12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,684,Liq Flush+TakerAbs oi<-12% tr>60% H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,685,Liq Flush+TakerAbs oi<-16% tr>55% H=12,1,999.0,1863.8,1863802976525.04,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,686,Liq Flush+TakerAbs oi<-16% tr>55% H=18,1,999.0,2480.0,2480000167900.41,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,687,Liq Flush+TakerAbs oi<-16% tr>60% H=12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,688,Liq Flush+TakerAbs oi<-16% tr>60% H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,689,Liq Flush+TakerAbs oi<-20% tr>55% H=12,1,999.0,1863.8,1863802976525.04,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,690,Liq Flush+TakerAbs oi<-20% tr>55% H=18,1,999.0,2480.0,2480000167900.41,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
engine200,691,Liq Flush+TakerAbs oi<-20% tr>60% H=12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,692,Liq Flush+TakerAbs oi<-20% tr>60% H=18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,693,Liq Absorb Variant 693,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,694,Liq Absorb Variant 694,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,695,Liq Absorb Variant 695,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,696,FVG+4h ST+Vol>1.2x H=18,15,2.389,201.1,1.15,1,999.0,415.81,415805011405.98,0.054945054945054944,0.011111111111111112,False,False,False
engine200,697,FVG+4h ST+Vol>1.2x H=24,15,1.975,188.13,0.89,1,999.0,413.69,413691089654.48,0.054945054945054944,0.011111111111111112,False,False,False
engine200,698,FVG+4h ST+Vol>1.5x H=18,12,2.523,202.11,1.18,0,0.0,0.0,0.0,0.04395604395604396,0.0,False,False,False
engine200,699,FVG+4h ST+Vol>1.5x H=24,12,2.116,206.86,0.91,0,0.0,0.0,0.0,0.04395604395604396,0.0,False,False,False
engine200,700,FVG+4h ST+Vol>2.0x H=18,6,7.707,414.26,1.67,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,701,FVG+4h ST+Vol>2.0x H=24,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,702,FVG+ST Variant 702,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,703,FVG+ST Variant 703,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,704,FVG+ST Variant 704,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,705,FVG+ST Variant 705,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,706,FVG+ST Variant 706,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,707,FVG+ST Variant 707,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,708,FVG+ST Variant 708,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,709,FVG+ST Variant 709,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,710,FVG+ST Variant 710,6,18.668,564.34,1.8,0,0.0,0.0,0.0,0.02197802197802198,0.0,False,False,False
engine200,711,MF Composite Score>=4.0 H=18,189,0.848,-27.09,-0.84,45,0.76,-51.07,-0.63,0.6923076923076923,0.5,False,False,False
engine200,712,MF Composite Score>=4.0 H=24,153,1.091,16.65,0.4,37,1.04,9.32,0.08,0.5604395604395604,0.4111111111111111,False,False,False
engine200,713,MF Composite Score>=4.0 H=36,123,1.142,31.84,0.57,32,0.903,-28.66,-0.21,0.45054945054945056,0.35555555555555557,False,False,False
engine200,714,MF Composite Score>=4.5 H=18,232,0.923,-12.38,-0.48,60,1.035,6.97,0.1,0.8498168498168498,0.6666666666666666,False,False,False
engine200,715,MF Composite Score>=4.5 H=24,194,0.828,-35.93,-0.98,54,1.254,55.69,0.65,0.7106227106227107,0.6,False,False,False
engine200,716,MF Composite Score>=4.5 H=36,138,0.707,-80.2,-1.56,43,1.032,9.12,0.07,0.5054945054945055,0.4777777777777778,False,False,False
engine200,717,MF Composite Score>=5.0 H=18,213,0.88,-20.29,-0.68,59,0.923,-16.49,-0.23,0.7802197802197802,0.6555555555555556,False,False,False
engine200,718,MF Composite Score>=5.0 H=24,179,0.941,-11.05,-0.3,51,0.931,-17.88,-0.2,0.6556776556776557,0.5666666666666667,False,False,False
engine200,719,MF Composite Score>=5.0 H=36,136,0.946,-11.38,-0.25,43,0.838,-53.09,-0.44,0.4981684981684982,0.4777777777777778,False,False,False
engine200,720,MF Composite Score>=5.5 H=18,164,0.786,-37.67,-1.21,48,1.626,96.97,1.44,0.6007326007326007,0.5333333333333333,False,False,False
engine200,721,MF Composite Score>=5.5 H=24,143,0.844,-29.93,-0.78,43,1.14,33.07,0.32,0.5238095238095238,0.4777777777777778,False,False,False
engine200,722,MF Composite Score>=5.5 H=36,112,0.786,-56.79,-0.98,37,0.696,-111.87,-0.82,0.41025641025641024,0.4111111111111111,False,False,False
engine200,723,MF Score Variant 723,143,0.844,-29.93,-0.78,43,1.14,33.07,0.32,0.5238095238095238,0.4777777777777778,False,False,False
engine200,724,MF Score Variant 724,143,0.844,-29.93,-0.78,43,1.14,33.07,0.32,0.5238095238095238,0.4777777777777778,False,False,False
engine200,725,MF Score Variant 725,143,0.844,-29.93,-0.78,43,1.14,33.07,0.32,0.5238095238095238,0.4777777777777778,False,False,False
engine200,726,Breadth Regime Switch DualArm H=12,179,0.777,-37.99,-1.15,52,1.261,44.83,0.61,0.6556776556776557,0.5777777777777777,False,False,False
engine200,727,Breadth Switch SL=2.5% TP=5% H=12,216,0.788,-30.2,-1.54,84,1.139,20.1,0.53,0.7912087912087912,0.9333333333333333,False,False,False
engine200,728,Breadth Switch SL=3.0% TP=6% H=12,207,0.789,-32.59,-1.47,72,1.076,12.08,0.29,0.7582417582417582,0.8,False,False,False
engine200,729,Breadth Regime Switch DualArm H=18,153,0.811,-37.02,-0.92,44,1.474,75.06,0.99,0.5604395604395604,0.4888888888888889,False,False,False
engine200,730,Breadth Switch SL=2.5% TP=5% H=18,204,0.877,-18.38,-0.81,81,1.273,40.95,0.99,0.7472527472527473,0.9,False,False,False
engine200,731,Breadth Switch SL=3.0% TP=6% H=18,194,0.822,-30.13,-1.18,68,1.053,9.22,0.2,0.7106227106227107,0.7555555555555555,False,False,False
engine200,732,Breadth Regime Switch DualArm H=24,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,733,Breadth Switch SL=2.5% TP=5% H=24,200,0.838,-26.7,-1.11,80,1.335,50.5,1.23,0.7326007326007326,0.8888888888888888,False,False,False
engine200,734,Breadth Switch SL=3.0% TP=6% H=24,187,0.788,-38.9,-1.43,65,1.03,5.57,0.12,0.684981684981685,0.7222222222222222,False,False,False
engine200,735,Breadth Variant 735,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,736,Breadth Variant 736,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,737,Breadth Variant 737,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,738,Breadth Variant 738,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,739,Breadth Variant 739,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,740,Breadth Variant 740,137,0.758,-54.32,-1.23,38,1.25,66.74,0.54,0.5018315018315018,0.4222222222222222,False,False,False
engine200,741,Master Finalist SL=2.0% TP=4.0% H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,742,Master Finalist SL=2.0% TP=4.0% H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,743,Master Finalist SL=2.5% TP=5.0% H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,744,Master Finalist SL=2.5% TP=5.0% H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,745,Master Finalist SL=3.0% TP=6.0% H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,746,Master Finalist SL=3.0% TP=6.0% H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,747,Master Finalist SL=3.5% TP=7.0% H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,748,Master Finalist SL=3.5% TP=7.0% H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,749,Master Finalist SL=4.0% TP=8.0% H=24,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
engine200,750,Master Finalist SL=4.0% TP=8.0% H=36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False
r4_mtf,751,ST30_RSI35_Hold12_SL6,17,0.33,-105.3,-1.52,4,0.0,-334.4,-3.21,0.06227106227106227,0.044444444444444446,False,False,False
r4_mtf,752,ST30_RSI35_Hold12_SL7,16,0.33,-109.0,-1.52,4,0.0,-359.4,-2.82,0.05860805860805861,0.044444444444444446,False,False,False
r4_mtf,753,ST30_RSI35_Hold12_SL8,16,0.32,-115.3,-1.53,4,0.0,-384.4,-2.54,0.05860805860805861,0.044444444444444446,False,False,False
r4_mtf,754,ST30_RSI35_Hold18_SL6,17,0.33,-139.6,-1.81,4,0.0,-330.6,-2.96,0.06227106227106227,0.044444444444444446,False,False,False
r4_mtf,755,ST30_RSI35_Hold18_SL7,16,0.32,-157.4,-1.84,4,0.0,-355.6,-2.66,0.05860805860805861,0.044444444444444446,False,False,False
r4_mtf,756,ST30_RSI35_Hold18_SL8,16,0.3,-169.9,-1.86,4,0.0,-380.6,-2.43,0.05860805860805861,0.044444444444444446,False,False,False
r4_mtf,757,ST30_RSI35_Hold24_SL6,16,0.33,-143.8,-1.83,4,0.0,-446.4,-4.06,0.05860805860805861,0.044444444444444446,False,False,False
r4_mtf,758,ST30_RSI35_Hold24_SL7,15,0.35,-132.5,-1.69,4,0.0,-496.4,-3.63,0.054945054945054944,0.044444444444444446,False,False,False
r4_mtf,759,ST30_RSI35_Hold24_SL8,15,0.34,-139.2,-1.69,4,0.0,-546.4,-3.32,0.054945054945054944,0.044444444444444446,False,False,False
r4_mtf,760,ST30_RSI40_Hold12_SL6,37,1.01,0.9,0.02,16,0.42,-139.7,-1.63,0.13553113553113552,0.17777777777777778,False,False,False
r4_mtf,761,ST30_RSI40_Hold12_SL7,36,1.02,2.2,0.04,14,0.33,-154.0,-1.51,0.13186813186813187,0.15555555555555556,False,False,False
r4_mtf,762,ST30_RSI40_Hold12_SL8,36,1.0,-0.6,-0.01,13,0.33,-166.8,-1.52,0.13186813186813187,0.14444444444444443,False,False,False
r4_mtf,763,ST30_RSI40_Hold18_SL6,33,0.85,-25.4,-0.38,15,0.5,-129.0,-1.16,0.12087912087912088,0.16666666666666666,False,False,False
r4_mtf,764,ST30_RSI40_Hold18_SL7,32,0.84,-29.7,-0.42,13,0.51,-133.4,-0.92,0.11721611721611722,0.14444444444444443,False,False,False
r4_mtf,765,ST30_RSI40_Hold18_SL8,32,0.81,-36.0,-0.49,12,0.55,-119.5,-0.82,0.11721611721611722,0.13333333333333333,False,False,False
r4_mtf,766,ST30_RSI40_Hold24_SL6,31,1.2,34.2,0.4,14,0.42,-180.6,-1.38,0.11355311355311355,0.15555555555555556,False,False,False
r4_mtf,767,ST30_RSI40_Hold24_SL7,30,1.28,45.3,0.51,12,0.36,-222.8,-1.35,0.10989010989010989,0.13333333333333333,False,False,False
r4_mtf,768,ST30_RSI40_Hold24_SL8,30,1.27,44.2,0.5,11,0.41,-200.9,-1.2,0.10989010989010989,0.12222222222222222,False,False,False
r4_mtf,769,ST30_RSI45_Hold12_SL6,77,1.0,-0.0,-0.0,27,0.5,-88.3,-1.59,0.28205128205128205,0.3,False,False,False
r4_mtf,770,ST30_RSI45_Hold12_SL7,76,1.13,18.9,0.39,25,0.43,-97.3,-1.5,0.2783882783882784,0.2777777777777778,False,False,False
r4_mtf,771,ST30_RSI45_Hold12_SL8,76,1.19,27.5,0.54,25,0.41,-105.3,-1.52,0.2783882783882784,0.2777777777777778,False,False,False
r4_mtf,772,ST30_RSI45_Hold18_SL6,68,0.94,-11.6,-0.21,24,0.61,-83.5,-1.02,0.2490842490842491,0.26666666666666666,False,False,False
r4_mtf,773,ST30_RSI45_Hold18_SL7,66,1.0,0.4,0.01,22,0.61,-86.5,-0.88,0.24175824175824176,0.24444444444444444,False,False,False
r4_mtf,774,ST30_RSI45_Hold18_SL8,66,1.04,6.9,0.11,21,0.63,-81.1,-0.82,0.24175824175824176,0.23333333333333334,False,False,False
r4_mtf,775,ST30_RSI45_Hold24_SL6,58,0.93,-14.1,-0.23,20,0.53,-123.6,-1.27,0.21245421245421245,0.2222222222222222,False,False,False
r4_mtf,776,ST30_RSI45_Hold24_SL7,57,1.08,14.1,0.22,18,0.48,-148.9,-1.29,0.2087912087912088,0.2,False,False,False
r4_mtf,777,ST30_RSI45_Hold24_SL8,57,1.09,17.0,0.24,18,0.47,-151.7,-1.28,0.2087912087912088,0.2,False,False,False
r4_mtf,778,ST30_RSI50_Hold12_SL6,106,0.8,-31.3,-0.85,41,0.58,-78.2,-1.38,0.3882783882783883,0.45555555555555555,False,False,False
r4_mtf,779,ST30_RSI50_Hold12_SL7,104,0.85,-24.3,-0.61,39,0.59,-69.4,-1.21,0.38095238095238093,0.43333333333333335,False,False,False
r4_mtf,780,ST30_RSI50_Hold12_SL8,104,0.89,-17.2,-0.41,39,0.57,-77.1,-1.26,0.38095238095238093,0.43333333333333335,False,False,False
r4_mtf,781,ST30_RSI50_Hold18_SL6,91,0.91,-16.0,-0.35,32,0.65,-66.1,-0.97,0.3333333333333333,0.35555555555555557,False,False,False
r4_mtf,782,ST30_RSI50_Hold18_SL7,90,0.91,-17.5,-0.35,30,0.65,-68.0,-0.84,0.32967032967032966,0.3333333333333333,False,False,False
r4_mtf,783,ST30_RSI50_Hold18_SL8,90,1.01,1.7,0.03,30,0.68,-59.8,-0.68,0.32967032967032966,0.3333333333333333,False,False,False
r4_mtf,784,ST30_RSI50_Hold24_SL6,80,0.74,-54.3,-1.06,30,0.48,-129.9,-1.63,0.29304029304029305,0.3333333333333333,False,False,False
r4_mtf,785,ST30_RSI50_Hold24_SL7,79,0.76,-52.6,-0.94,27,0.41,-154.4,-1.68,0.2893772893772894,0.3,False,False,False
r4_mtf,786,ST30_RSI50_Hold24_SL8,79,0.79,-46.4,-0.78,26,0.45,-128.8,-1.37,0.2893772893772894,0.28888888888888886,False,False,False
r4_mtf,787,ST25_RSI35_Hold12_SL6,17,0.23,-157.8,-1.99,1,0.0,-120.5,0.0,0.06227106227106227,0.011111111111111112,False,False,False
r4_mtf,788,ST25_RSI35_Hold12_SL7,16,0.23,-166.2,-1.99,1,0.0,-120.5,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,789,ST25_RSI35_Hold12_SL8,16,0.24,-158.0,-1.94,1,0.0,-120.5,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,790,ST25_RSI35_Hold18_SL6,17,0.38,-143.0,-1.54,1,0.0,-114.9,0.0,0.06227106227106227,0.011111111111111112,False,False,False
r4_mtf,791,ST25_RSI35_Hold18_SL7,16,0.35,-167.3,-1.61,1,0.0,-114.9,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,792,ST25_RSI35_Hold18_SL8,16,0.34,-174.9,-1.63,1,0.0,-114.9,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,793,ST25_RSI35_Hold24_SL6,17,0.45,-147.9,-1.39,1,0.0,-620.0,0.0,0.06227106227106227,0.011111111111111112,False,False,False
r4_mtf,794,ST25_RSI35_Hold24_SL7,16,0.45,-150.0,-1.32,1,0.0,-720.0,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,795,ST25_RSI35_Hold24_SL8,16,0.49,-131.6,-1.17,1,0.0,-820.0,0.0,0.05860805860805861,0.011111111111111112,False,False,False
r4_mtf,796,ST25_RSI40_Hold12_SL6,32,0.67,-57.3,-0.89,11,0.54,-105.8,-1.07,0.11721611721611722,0.12222222222222222,False,False,False
r4_mtf,797,ST25_RSI40_Hold12_SL7,31,0.66,-61.6,-0.92,10,0.48,-102.8,-0.9,0.11355311355311355,0.1111111111111111,False,False,False
r4_mtf,798,ST25_RSI40_Hold12_SL8,31,0.66,-60.6,-0.9,10,0.46,-112.8,-0.94,0.11355311355311355,0.1111111111111111,False,False,False
r4_mtf,799,ST25_RSI40_Hold18_SL6,30,0.75,-54.9,-0.67,10,0.63,-82.1,-0.71,0.10989010989010989,0.1111111111111111,False,False,False
r4_mtf,800,ST25_RSI40_Hold18_SL7,29,0.72,-67.5,-0.77,9,0.72,-57.1,-0.37,0.10622710622710622,0.1,False,False,False
r4_mtf,801,Sw24_H8_SL5,4,0.57,-76.1,-0.44,6,2.89,188.7,2.57,0.014652014652014652,0.06666666666666667,False,False,False
r4_mtf,802,Sw24_H8_SL7,4,0.78,-27.6,-0.2,5,0.94,-9.6,-0.05,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,803,Sw24_H8_SL9,4,0.78,-27.6,-0.2,5,0.75,-49.6,-0.22,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,804,Sw24_H14_SL5,4,1.6,77.7,0.35,6,3.44,211.6,2.27,0.014652014652014652,0.06666666666666667,False,False,False
r4_mtf,805,Sw24_H14_SL7,4,2.06,107.0,0.54,5,1.12,17.9,0.09,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,806,Sw24_H14_SL9,4,2.06,107.0,0.54,5,0.88,-22.1,-0.09,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,807,Sw24_H20_SL5,4,2.46,189.3,0.79,6,4.77,326.6,3.17,0.014652014652014652,0.06666666666666667,False,False,False
r4_mtf,808,Sw24_H20_SL7,4,2.47,190.3,0.8,5,2.08,155.9,0.62,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,809,Sw24_H20_SL9,4,2.47,190.3,0.8,5,1.63,115.9,0.4,0.014652014652014652,0.05555555555555555,False,False,False
r4_mtf,810,Sw24_Taker_H8_SL5,2,0.3,-183.3,-0.54,3,6.8,151.2,1.28,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,811,Sw24_Taker_H8_SL7,2,0.47,-86.5,-0.36,3,6.8,151.2,1.28,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,812,Sw24_Taker_H8_SL9,2,0.47,-86.5,-0.36,3,6.8,151.2,1.28,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,813,Sw24_Taker_H14_SL5,2,0.99,-3.9,-0.01,3,999.0,255.7,1.55,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,814,Sw24_Taker_H14_SL7,2,1.27,54.7,0.12,3,999.0,255.7,1.55,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,815,Sw24_Taker_H14_SL9,2,1.27,54.7,0.12,3,999.0,255.7,1.55,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,816,Sw24_Taker_H20_SL5,2,0.96,-11.3,-0.02,3,999.0,490.0,3.19,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,817,Sw24_Taker_H20_SL7,2,0.96,-9.5,-0.02,3,999.0,490.0,3.19,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,818,Sw24_Taker_H20_SL9,2,0.96,-9.5,-0.02,3,999.0,490.0,3.19,0.007326007326007326,0.03333333333333333,False,False,False
r4_mtf,819,Sw48_H8_SL5,3,0.35,-152.6,-0.69,4,2.91,248.0,4.71,0.01098901098901099,0.044444444444444446,False,False,False
r4_mtf,820,Sw48_H8_SL7,3,0.48,-88.0,-0.51,3,0.74,-62.7,-0.19,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,821,Sw48_H8_SL9,3,0.48,-88.0,-0.51,3,0.58,-129.4,-0.33,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,822,Sw48_H14_SL5,3,0.61,-67.1,-0.28,4,3.34,304.2,3.58,0.01098901098901099,0.044444444444444446,False,False,False
r4_mtf,823,Sw48_H14_SL7,3,0.79,-28.1,-0.14,3,1.05,12.3,0.03,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,824,Sw48_H14_SL9,3,0.79,-28.1,-0.14,3,0.82,-54.4,-0.12,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,825,Sw48_H20_SL5,3,1.5,86.7,0.29,4,4.32,432.1,7.35,0.01098901098901099,0.044444444444444446,False,False,False
r4_mtf,826,Sw48_H20_SL7,3,1.51,87.9,0.29,3,1.76,182.8,0.4,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,827,Sw48_H20_SL9,3,1.51,87.9,0.29,3,1.38,116.1,0.22,0.01098901098901099,0.03333333333333333,False,False,False
r4_mtf,828,Sw48_Taker_H8_SL5,1,0.0,-520.0,0.0,2,999.0,266.0,5.6,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,829,Sw48_Taker_H8_SL7,1,0.0,-326.4,0.0,2,999.0,266.0,5.6,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,830,Sw48_Taker_H8_SL9,1,0.0,-326.4,0.0,2,999.0,266.0,5.6,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,831,Sw48_Taker_H14_SL5,1,0.0,-520.0,0.0,2,999.0,378.4,1.98,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,832,Sw48_Taker_H14_SL7,1,0.0,-403.0,0.0,2,999.0,378.4,1.98,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,833,Sw48_Taker_H14_SL9,1,0.0,-403.0,0.0,2,999.0,378.4,1.98,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,834,Sw48_Taker_H20_SL5,1,0.0,-520.0,0.0,2,999.0,634.1,6.95,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,835,Sw48_Taker_H20_SL7,1,0.0,-516.3,0.0,2,999.0,634.1,6.95,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,836,Sw48_Taker_H20_SL9,1,0.0,-516.3,0.0,2,999.0,634.1,6.95,0.003663003663003663,0.022222222222222223,False,False,False
r4_mtf,837,Sw24_MSS_BTC_H18_var837,0,0.0,0.0,0.0,1,999.0,379.5,0.0,0.0,0.011111111111111112,False,False,False
r4_mtf,838,Sw24_MSS_BTC_H18_var838,0,0.0,0.0,0.0,1,999.0,379.5,0.0,0.0,0.011111111111111112,False,False,False
